"Time (UTCG)","yaw (deg)","pitch (deg)","roll (deg)","precession (deg)","nutation (deg)","spin (deg)","precession (deg)","nutation (deg)","spin (deg)","q1","q2","q3","q4","wx (deg/sec)","wy (deg/sec)","wz (deg/sec)","w mag (deg/sec)","RightAscension of w (deg)","Declination of w (deg)","Eigen-Angle (deg)","Eigen-Axis x","Eigen-Axis y","Eigen-Axis z"
25 Jul 2022 10:17:40.000,-179.979,59.724,89.990,-120.276,0.013,-89.995,-30.276,89.995,-89.987,-0.351994,0.613236,-0.613207,0.352164,0.000000,-0.052953,0.000017,0.052953,-90.000,0.018,138.761,-0.376087,0.655209,-0.655179
25 Jul 2022 10:17:50.000,-179.978,60.254,89.990,-119.746,0.013,-89.995,-29.746,89.995,-89.987,-0.354823,0.611602,-0.611573,0.354995,0.000000,-0.052954,0.000017,0.052954,-90.000,0.018,138.414,-0.379544,0.654212,-0.654181
25 Jul 2022 10:18:00.000,-179.978,60.783,89.990,-119.217,0.013,-89.995,-29.217,89.995,-89.987,-0.357645,0.609956,-0.609926,0.357818,0.000000,-0.052954,0.000017,0.052954,-90.000,0.018,138.067,-0.383003,0.653204,-0.653172
25 Jul 2022 10:18:10.000,-179.977,61.313,89.989,-118.687,0.013,-89.995,-28.687,89.995,-89.987,-0.360459,0.608296,-0.608267,0.360634,0.000000,-0.052954,0.000017,0.052954,-90.000,0.019,137.722,-0.386465,0.652183,-0.652152
25 Jul 2022 10:18:20.000,-179.976,61.842,89.989,-118.158,0.014,-89.995,-28.158,89.995,-89.986,-0.363265,0.606624,-0.606594,0.363442,0.000000,-0.052954,0.000018,0.052954,-90.000,0.019,137.377,-0.389929,0.651152,-0.651120
25 Jul 2022 10:18:30.000,-179.976,62.372,89.988,-117.628,0.014,-89.995,-27.628,89.995,-89.986,-0.366063,0.604938,-0.604908,0.366243,0.000000,-0.052954,0.000019,0.052954,-90.000,0.020,137.032,-0.393396,0.650108,-0.650076
25 Jul 2022 10:18:40.000,-179.975,62.902,89.988,-117.098,0.014,-89.994,-27.098,89.994,-89.986,-0.368853,0.603240,-0.603210,0.369035,0.000000,-0.052954,0.000019,0.052954,-90.000,0.021,136.688,-0.396866,0.649053,-0.649020
25 Jul 2022 10:18:50.000,-179.975,63.431,89.987,-116.569,0.014,-89.994,-26.569,89.994,-89.986,-0.371636,0.601529,-0.601498,0.371820,0.000000,-0.052955,0.000020,0.052955,-90.000,0.021,136.344,-0.400338,0.647986,-0.647953
25 Jul 2022 10:19:00.000,-179.974,63.961,89.987,-116.039,0.014,-89.994,-26.039,89.994,-89.986,-0.374410,0.599805,-0.599773,0.374597,0.000000,-0.052955,0.000020,0.052955,-90.000,0.021,136.001,-0.403813,0.646908,-0.646874
25 Jul 2022 10:19:10.000,-179.973,64.490,89.986,-115.510,0.014,-89.994,-25.510,89.994,-89.986,-0.377177,0.598068,-0.598036,0.377365,0.000000,-0.052955,0.000020,0.052955,-90.000,0.021,135.659,-0.407290,0.645817,-0.645783
25 Jul 2022 10:19:20.000,-179.972,65.020,89.986,-114.980,0.014,-89.994,-24.980,89.994,-89.986,-0.379936,0.596318,-0.596286,0.380126,0.000000,-0.052955,0.000019,0.052955,-90.000,0.021,135.317,-0.410770,0.644714,-0.644679
25 Jul 2022 10:19:30.000,-179.972,65.549,89.985,-114.451,0.015,-89.994,-24.451,89.994,-89.985,-0.382686,0.594556,-0.594523,0.382879,0.000000,-0.052955,0.000019,0.052955,-90.000,0.020,134.976,-0.414253,0.643599,-0.643564
25 Jul 2022 10:19:40.000,-179.971,66.079,89.984,-113.921,0.015,-89.994,-23.921,89.994,-89.985,-0.385429,0.592781,-0.592748,0.385623,0.000000,-0.052956,0.000018,0.052956,-90.000,0.020,134.635,-0.417738,0.642472,-0.642436
25 Jul 2022 10:19:50.000,-179.970,66.608,89.984,-113.392,0.015,-89.993,-23.392,89.993,-89.985,-0.388163,0.590993,-0.590960,0.388360,0.000000,-0.052956,0.000017,0.052956,-90.000,0.019,134.295,-0.421226,0.641333,-0.641297
25 Jul 2022 10:20:00.000,-179.969,67.138,89.983,-112.862,0.015,-89.993,-22.862,89.993,-89.985,-0.390889,0.589193,-0.589159,0.391087,0.000000,-0.052956,0.000017,0.052956,-90.000,0.018,133.956,-0.424716,0.640181,-0.640144
25 Jul 2022 10:20:10.000,-179.968,67.668,89.982,-112.332,0.015,-89.993,-22.332,89.993,-89.985,-0.393606,0.587380,-0.587346,0.393807,0.000000,-0.052956,0.000016,0.052956,-90.000,0.017,133.617,-0.428209,0.639016,-0.638980
25 Jul 2022 10:20:20.000,-179.968,68.197,89.981,-111.803,0.015,-89.993,-21.803,89.993,-89.985,-0.396316,0.585554,-0.585520,0.396518,0.000000,-0.052956,0.000016,0.052956,-90.000,0.017,133.279,-0.431704,0.637840,-0.637803
25 Jul 2022 10:20:30.000,-179.967,68.727,89.981,-111.273,0.015,-89.993,-21.273,89.993,-89.985,-0.399017,0.583716,-0.583682,0.399221,0.000000,-0.052956,0.000015,0.052956,-90.000,0.017,132.941,-0.435201,0.636650,-0.636613
25 Jul 2022 10:20:40.000,-179.966,69.256,89.980,-110.744,0.015,-89.993,-20.744,89.993,-89.985,-0.401709,0.581865,-0.581831,0.401915,0.000000,-0.052957,0.000015,0.052957,-90.000,0.017,132.604,-0.438701,0.635448,-0.635411
25 Jul 2022 10:20:50.000,-179.965,69.786,89.979,-110.214,0.015,-89.993,-20.214,89.993,-89.985,-0.404393,0.580002,-0.579968,0.404600,0.000000,-0.052957,0.000016,0.052957,-90.000,0.017,132.268,-0.442204,0.634233,-0.634196
25 Jul 2022 10:21:00.000,-179.964,70.315,89.978,-109.685,0.015,-89.993,-19.685,89.993,-89.985,-0.407068,0.578127,-0.578092,0.407277,0.000000,-0.052957,0.000016,0.052957,-90.000,0.017,131.932,-0.445709,0.633005,-0.632968
25 Jul 2022 10:21:10.000,-179.962,70.845,89.977,-109.155,0.016,-89.992,-19.155,89.992,-89.984,-0.409734,0.576239,-0.576204,0.409945,0.000000,-0.052957,0.000016,0.052957,-90.000,0.018,131.597,-0.449216,0.631765,-0.631727
25 Jul 2022 10:21:20.000,-179.961,71.375,89.976,-108.625,0.016,-89.992,-18.625,89.992,-89.984,-0.412392,0.574339,-0.574304,0.412605,0.000000,-0.052957,0.000017,0.052957,-90.000,0.018,131.263,-0.452725,0.630511,-0.630473
25 Jul 2022 10:21:30.000,-179.960,71.904,89.974,-108.096,0.016,-89.992,-18.096,89.992,-89.984,-0.415041,0.572427,-0.572392,0.415255,0.000000,-0.052958,0.000017,0.052958,-90.000,0.018,130.929,-0.456237,0.629244,-0.629206
25 Jul 2022 10:21:40.000,-179.959,72.434,89.973,-107.566,0.016,-89.992,-17.566,89.992,-89.984,-0.417681,0.570502,-0.570467,0.417897,0.000000,-0.052958,0.000017,0.052958,-90.000,0.018,130.596,-0.459750,0.627964,-0.627926
25 Jul 2022 10:21:50.000,-179.957,72.963,89.972,-107.037,0.016,-89.992,-17.037,89.992,-89.984,-0.420312,0.568565,-0.568530,0.420530,0.000000,-0.052958,0.000017,0.052958,-90.000,0.018,130.264,-0.463266,0.626671,-0.626632
25 Jul 2022 10:22:00.000,-179.956,73.493,89.971,-106.507,0.016,-89.992,-16.507,89.992,-89.984,-0.422934,0.566616,-0.566581,0.423154,0.000000,-0.052958,0.000016,0.052958,-90.000,0.018,129.932,-0.466785,0.625364,-0.625325
25 Jul 2022 10:22:10.000,-179.954,74.022,89.969,-105.978,0.016,-89.991,-15.978,89.991,-89.984,-0.425547,0.564655,-0.564620,0.425769,0.000000,-0.052959,0.000016,0.052959,-90.000,0.017,129.601,-0.470305,0.624044,-0.624005
25 Jul 2022 10:22:20.000,-179.952,74.552,89.967,-105.448,0.016,-89.991,-15.448,89.991,-89.984,-0.428151,0.562682,-0.562646,0.428375,0.000000,-0.052959,0.000015,0.052959,-90.000,0.016,129.271,-0.473827,0.622711,-0.622671
25 Jul 2022 10:22:30.000,-179.951,75.082,89.966,-104.918,0.016,-89.991,-14.918,89.991,-89.984,-0.430746,0.560697,-0.560661,0.430971,0.000000,-0.052959,0.000014,0.052959,-90.000,0.016,128.942,-0.477352,0.621363,-0.621323
25 Jul 2022 10:22:40.000,-179.949,75.611,89.964,-104.389,0.016,-89.991,-14.389,89.991,-89.984,-0.433332,0.558700,-0.558664,0.433559,0.000000,-0.052959,0.000014,0.052959,-90.000,0.015,128.613,-0.480879,0.620002,-0.619962
25 Jul 2022 10:22:50.000,-179.947,76.141,89.962,-103.859,0.016,-89.991,-13.859,89.991,-89.984,-0.435908,0.556690,-0.556655,0.436137,0.000000,-0.052960,0.000013,0.052960,-90.000,0.014,128.285,-0.484407,0.618627,-0.618587
25 Jul 2022 10:23:00.000,-179.944,76.670,89.960,-103.330,0.016,-89.991,-13.330,89.991,-89.984,-0.438476,0.554669,-0.554634,0.438705,0.000000,-0.052960,0.000012,0.052960,-90.000,0.013,127.957,-0.487938,0.617238,-0.617198
25 Jul 2022 10:23:10.000,-179.942,77.200,89.957,-102.800,0.016,-89.991,-12.800,89.991,-89.984,-0.441034,0.552636,-0.552601,0.441265,0.000000,-0.052960,0.000011,0.052960,-90.000,0.012,127.631,-0.491470,0.615835,-0.615796
25 Jul 2022 10:23:20.000,-179.940,77.730,89.955,-102.270,0.016,-89.990,-12.270,89.990,-89.984,-0.443583,0.550591,-0.550556,0.443815,0.000000,-0.052960,0.000011,0.052960,-90.000,0.012,127.305,-0.495004,0.614418,-0.614379
25 Jul 2022 10:23:30.000,-179.937,78.259,89.952,-101.741,0.016,-89.990,-11.741,89.990,-89.984,-0.446122,0.548535,-0.548500,0.446355,0.000000,-0.052961,0.000011,0.052961,-90.000,0.012,126.980,-0.498540,0.612987,-0.612948
25 Jul 2022 10:23:40.000,-179.934,78.789,89.949,-101.211,0.016,-89.990,-11.211,89.990,-89.984,-0.448652,0.546466,-0.546432,0.448886,0.000000,-0.052961,0.000011,0.052961,-90.000,0.012,126.656,-0.502078,0.611541,-0.611502
25 Jul 2022 10:23:50.000,-179.930,79.318,89.946,-100.682,0.016,-89.990,-10.682,89.990,-89.984,-0.451172,0.544386,-0.544352,0.451407,0.000000,-0.052961,0.000011,0.052961,-90.000,0.012,126.332,-0.505618,0.610081,-0.610042
25 Jul 2022 10:24:00.000,-179.927,79.848,89.942,-100.152,0.017,-89.990,-10.152,89.990,-89.983,-0.453682,0.542295,-0.542260,0.453919,0.000000,-0.052962,0.000011,0.052962,-90.000,0.012,126.009,-0.509159,0.608607,-0.608568
25 Jul 2022 10:24:10.000,-179.922,80.378,89.938,-99.622,0.017,-89.990,-9.622,89.990,-89.983,-0.456183,0.540191,-0.540157,0.456421,0.000000,-0.052962,0.000012,0.052962,-90.000,0.013,125.687,-0.512701,0.607118,-0.607079
25 Jul 2022 10:24:20.000,-179.918,80.907,89.934,-99.093,0.017,-89.990,-9.093,89.990,-89.983,-0.458674,0.538077,-0.538043,0.458914,0.000000,-0.052962,0.000012,0.052962,-90.000,0.013,125.366,-0.516245,0.605614,-0.605576
25 Jul 2022 10:24:30.000,-179.913,81.437,89.928,-98.563,0.017,-89.989,-8.563,89.989,-89.983,-0.461155,0.535950,-0.535917,0.461396,0.000000,-0.052962,0.000013,0.052962,-90.000,0.014,125.046,-0.519791,0.604096,-0.604058
25 Jul 2022 10:24:40.000,-179.907,81.966,89.923,-98.033,0.017,-89.989,-8.034,89.989,-89.983,-0.463627,0.533813,-0.533779,0.463869,0.000000,-0.052963,0.000013,0.052963,-90.000,0.014,124.726,-0.523337,0.602563,-0.602525
25 Jul 2022 10:24:50.000,-179.900,82.496,89.916,-97.504,0.017,-89.989,-7.504,89.989,-89.983,-0.466088,0.531664,-0.531630,0.466332,0.000000,-0.052963,0.000013,0.052963,-90.000,0.014,124.407,-0.526886,0.601015,-0.600977
25 Jul 2022 10:25:00.000,-179.892,83.026,89.908,-96.974,0.017,-89.989,-6.974,89.989,-89.983,-0.468540,0.529503,-0.529470,0.468785,0.000000,-0.052963,0.000013,0.052963,-90.000,0.014,124.089,-0.530435,0.599452,-0.599414
25 Jul 2022 10:25:10.000,-179.884,83.555,89.900,-96.445,0.017,-89.989,-6.445,89.989,-89.983,-0.470981,0.527331,-0.527298,0.471228,0.000000,-0.052964,0.000013,0.052964,-90.000,0.014,123.772,-0.533985,0.597873,-0.597835
25 Jul 2022 10:25:20.000,-179.873,84.085,89.889,-95.915,0.017,-89.989,-5.915,89.989,-89.983,-0.473413,0.525148,-0.525115,0.473660,0.000000,-0.052964,0.000012,0.052964,-90.000,0.013,123.456,-0.537537,0.596280,-0.596242
25 Jul 2022 10:25:30.000,-179.860,84.615,89.877,-95.385,0.017,-89.988,-5.385,89.988,-89.983,-0.475834,0.522954,-0.522921,0.476083,0.000000,-0.052965,0.000012,0.052965,-90.000,0.013,123.140,-0.541090,0.594671,-0.594633
25 Jul 2022 10:25:40.000,-179.845,85.144,89.861,-94.856,0.017,-89.988,-4.856,89.988,-89.983,-0.478246,0.520748,-0.520715,0.478496,0.000000,-0.052965,0.000011,0.052965,-90.000,0.012,122.826,-0.544643,0.593047,-0.593009
25 Jul 2022 10:25:50.000,-179.826,85.674,89.842,-94.326,0.017,-89.988,-4.326,89.988,-89.983,-0.480647,0.518531,-0.518499,0.480898,0.000000,-0.052965,0.000010,0.052965,-90.000,0.011,122.512,-0.548198,0.591407,-0.591369
25 Jul 2022 10:26:00.000,-179.802,86.204,89.818,-93.796,0.017,-89.988,-3.796,89.988,-89.983,-0.483038,0.516304,-0.516271,0.483290,0.000000,-0.052966,0.000009,0.052966,-90.000,0.009,122.199,-0.551753,0.589751,-0.589714
25 Jul 2022 10:26:10.000,-179.770,86.733,89.786,-93.267,0.017,-89.988,-3.267,89.988,-89.983,-0.485419,0.514065,-0.514033,0.485672,0.000000,-0.052966,0.000008,0.052966,-90.000,0.008,121.887,-0.555309,0.588079,-0.588043
25 Jul 2022 10:26:20.000,-179.725,87.263,89.741,-92.737,0.017,-89.988,-2.737,89.988,-89.983,-0.487789,0.511814,-0.511783,0.488043,0.000000,-0.052967,0.000006,0.052967,-90.000,0.007,121.576,-0.558866,0.586392,-0.586356
25 Jul 2022 10:26:30.000,-179.659,87.793,89.675,-92.207,0.017,-89.987,-2.207,89.987,-89.983,-0.490149,0.509553,-0.509523,0.490404,0.000000,-0.052967,0.000005,0.052967,-90.000,0.006,121.266,-0.562423,0.584689,-0.584653
25 Jul 2022 10:26:40.000,-179.551,88.322,89.568,-91.678,0.017,-89.987,-1.678,89.987,-89.983,-0.492499,0.507281,-0.507252,0.492754,0.000000,-0.052967,0.000005,0.052967,-90.000,0.005,120.957,-0.565981,0.582969,-0.582935
25 Jul 2022 10:26:50.000,-179.344,88.852,89.361,-91.148,0.016,-89.987,-1.148,89.987,-89.984,-0.494838,0.504999,-0.504970,0.495094,0.000000,-0.052968,0.000004,0.052968,-90.000,0.004,120.648,-0.569539,0.581233,-0.581200
25 Jul 2022 10:27:00.000,-178.783,89.382,88.799,-90.618,0.016,-89.987,-0.618,89.987,-89.984,-0.497167,0.502705,-0.502677,0.497423,0.000000,-0.052968,0.000004,0.052968,-90.000,0.004,120.341,-0.573097,0.579481,-0.579449
25 Jul 2022 10:27:10.000,-171.570,89.910,81.586,-90.089,0.016,-89.987,-0.089,89.987,-89.984,-0.499485,0.500400,-0.500373,0.499741,0.000000,-0.052968,0.000003,0.052968,-90.000,0.004,120.034,-0.576656,0.577713,-0.577681
25 Jul 2022 10:27:20.000,-1.707,89.559,-88.277,-89.559,0.016,-89.987,0.441,89.987,-89.984,-0.501792,0.498085,-0.498059,0.502049,0.000000,-0.052968,0.000003,0.052968,-90.000,0.004,119.729,-0.580214,0.575928,-0.575898
25 Jul 2022 10:27:30.000,-0.776,89.029,-89.208,-89.029,0.016,-89.987,0.971,89.987,-89.984,-0.504089,0.495759,-0.495734,0.504346,0.000000,-0.052969,0.000004,0.052969,-90.000,0.004,119.424,-0.583773,0.574127,-0.574097
25 Jul 2022 10:27:40.000,-0.502,88.500,-89.482,-88.500,0.016,-89.986,1.500,89.986,-89.984,-0.506375,0.493423,-0.493398,0.506632,0.000000,-0.052969,0.000004,0.052969,-90.000,0.004,119.120,-0.587331,0.572309,-0.572280
25 Jul 2022 10:27:50.000,-0.371,87.970,-89.613,-87.970,0.016,-89.986,2.030,89.986,-89.984,-0.508650,0.491076,-0.491052,0.508908,0.000000,-0.052969,0.000004,0.052969,-90.000,0.004,118.818,-0.590889,0.570474,-0.570446
25 Jul 2022 10:28:00.000,-0.294,87.440,-89.690,-87.440,0.016,-89.986,2.560,89.986,-89.984,-0.510914,0.488719,-0.488696,0.511173,0.000000,-0.052970,0.000004,0.052970,-90.000,0.004,118.516,-0.594447,0.568623,-0.568596
25 Jul 2022 10:28:10.000,-0.244,86.911,-89.740,-86.911,0.016,-89.986,3.089,89.986,-89.984,-0.513167,0.486351,-0.486329,0.513427,0.000000,-0.052970,0.000004,0.052970,-90.000,0.004,118.215,-0.598004,0.566754,-0.566728
25 Jul 2022 10:28:20.000,-0.208,86.381,-89.776,-86.381,0.016,-89.986,3.619,89.986,-89.984,-0.515410,0.483972,-0.483951,0.515669,0.000000,-0.052970,0.000003,0.052970,-90.000,0.004,117.916,-0.601561,0.564868,-0.564844
25 Jul 2022 10:28:30.000,-0.182,85.851,-89.802,-85.851,0.016,-89.986,4.149,89.986,-89.984,-0.517641,0.481584,-0.481563,0.517901,0.000000,-0.052971,0.000003,0.052971,-90.000,0.003,117.617,-0.605117,0.562966,-0.562942
25 Jul 2022 10:28:40.000,-0.161,85.321,-89.823,-85.321,0.015,-89.986,4.679,89.986,-89.985,-0.519862,0.479184,-0.479165,0.520122,0.000000,-0.052971,0.000002,0.052971,-90.000,0.002,117.319,-0.608672,0.561045,-0.561023
25 Jul 2022 10:28:50.000,-0.145,84.792,-89.839,-84.792,0.015,-89.985,5.208,89.985,-89.985,-0.522071,0.476775,-0.476757,0.522331,0.000000,-0.052971,0.000001,0.052971,-90.000,0.001,117.022,-0.612226,0.559108,-0.559087
25 Jul 2022 10:29:00.000,-0.131,84.262,-89.853,-84.262,0.015,-89.985,5.738,89.985,-89.985,-0.524269,0.474355,-0.474338,0.524530,0.000000,-0.052972,-0.000000,0.052972,-90.000,-0.001,116.727,-0.615779,0.557153,-0.557133
25 Jul 2022 10:29:10.000,-0.120,83.732,-89.864,-83.732,0.015,-89.985,6.268,89.985,-89.985,-0.526457,0.471926,-0.471910,0.526717,0.000000,-0.052972,-0.000002,0.052972,-90.000,-0.002,116.432,-0.619331,0.555180,-0.555162
25 Jul 2022 10:29:20.000,-0.111,83.203,-89.873,-83.203,0.015,-89.985,6.797,89.985,-89.985,-0.528633,0.469486,-0.469471,0.528893,0.000000,-0.052973,-0.000002,0.052973,-90.000,-0.003,116.139,-0.622882,0.553189,-0.553173
25 Jul 2022 10:29:30.000,-0.103,82.673,-89.881,-82.673,0.015,-89.985,7.327,89.985,-89.985,-0.530797,0.467036,-0.467023,0.531057,0.000000,-0.052973,-0.000003,0.052973,-90.000,-0.003,115.846,-0.626431,0.551181,-0.551166
25 Jul 2022 10:29:40.000,-0.096,82.143,-89.888,-82.143,0.015,-89.985,7.857,89.985,-89.985,-0.532951,0.464575,-0.464564,0.533211,0.000000,-0.052973,-0.000003,0.052973,-90.000,-0.004,115.555,-0.629978,0.549155,-0.549141
25 Jul 2022 10:29:50.000,-0.090,81.613,-89.894,-81.613,0.014,-89.985,8.387,89.985,-89.986,-0.535093,0.462105,-0.462096,0.535352,0.000000,-0.052974,-0.000003,0.052974,-90.000,-0.003,115.264,-0.633524,0.547111,-0.547099
25 Jul 2022 10:30:00.000,-0.085,81.084,-89.900,-81.084,0.014,-89.984,8.916,89.984,-89.986,-0.537223,0.459625,-0.459617,0.537483,0.000000,-0.052974,-0.000002,0.052974,-90.000,-0.003,114.975,-0.637068,0.545048,-0.545038
25 Jul 2022 10:30:10.000,-0.080,80.554,-89.905,-80.554,0.014,-89.984,9.446,89.984,-89.986,-0.539342,0.457136,-0.457129,0.539602,0.000000,-0.052975,-0.000002,0.052975,-90.000,-0.002,114.687,-0.640610,0.542968,-0.542960
25 Jul 2022 10:30:20.000,-0.076,80.024,-89.909,-80.024,0.014,-89.984,9.976,89.984,-89.986,-0.541450,0.454636,-0.454631,0.541709,0.000000,-0.052975,-0.000000,0.052975,-90.000,-0.000,114.400,-0.644149,0.540869,-0.540863
25 Jul 2022 10:30:30.000,-0.072,79.494,-89.913,-79.494,0.014,-89.984,10.506,89.984,-89.986,-0.543546,0.452127,-0.452123,0.543805,0.000000,-0.052975,0.000001,0.052975,-90.000,0.001,114.114,-0.647686,0.538752,-0.538747
25 Jul 2022 10:30:40.000,-0.069,78.965,-89.916,-78.965,0.014,-89.984,11.035,89.984,-89.986,-0.545630,0.449608,-0.449605,0.545890,0.000000,-0.052976,0.000002,0.052976,-90.000,0.002,113.829,-0.651221,0.536617,-0.536613
25 Jul 2022 10:30:50.000,-0.066,78.435,-89.919,-78.435,0.013,-89.984,11.565,89.984,-89.987,-0.547703,0.447080,-0.447078,0.547962,0.000000,-0.052976,0.000002,0.052976,-90.000,0.002,113.545,-0.654753,0.534463,-0.534460
25 Jul 2022 10:31:00.000,-0.063,77.905,-89.922,-77.905,0.013,-89.984,12.095,89.984,-89.987,-0.549764,0.444542,-0.444541,0.550023,0.000000,-0.052977,0.000002,0.052977,-90.000,0.002,113.263,-0.658282,0.532291,-0.532289
25 Jul 2022 10:31:10.000,-0.060,77.375,-89.925,-77.375,0.013,-89.984,12.625,89.984,-89.987,-0.551813,0.441995,-0.441994,0.552073,0.000000,-0.052977,0.000001,0.052977,-90.000,0.001,112.981,-0.661808,0.530099,-0.530099
25 Jul 2022 10:31:20.000,-0.058,76.846,-89.927,-76.846,0.013,-89.983,13.154,89.983,-89.987,-0.553850,0.439438,-0.439439,0.554110,0.000000,-0.052977,-0.000001,0.052977,-90.000,-0.002,112.701,-0.665331,0.527889,-0.527890
25 Jul 2022 10:31:30.000,-0.056,76.316,-89.930,-76.316,0.013,-89.983,13.684,89.983,-89.987,-0.555876,0.436871,-0.436873,0.556136,0.000000,-0.052978,-0.000004,0.052978,-90.000,-0.005,112.422,-0.668851,0.525659,-0.525662
25 Jul 2022 10:31:40.000,-0.054,75.786,-89.932,-75.786,0.013,-89.983,14.214,89.983,-89.987,-0.557890,0.434295,-0.434299,0.558149,0.000000,-0.052978,-0.000009,0.052978,-90.000,-0.009,112.144,-0.672367,0.523411,-0.523416
25 Jul 2022 10:31:50.000,-0.052,75.256,-89.934,-75.256,0.012,-89.983,14.744,89.983,-89.988,-0.559892,0.431709,-0.431716,0.560151,0.000000,-0.052978,-0.000013,0.052978,-90.000,-0.014,111.868,-0.675880,0.521142,-0.521150
25 Jul 2022 10:32:00.000,-0.050,74.726,-89.935,-74.726,0.012,-89.983,15.274,89.983,-89.988,-0.561883,0.429114,-0.429123,0.562140,0.000000,-0.052979,-0.000019,0.052979,-90.000,-0.020,111.592,-0.679389,0.518854,-0.518865
25 Jul 2022 10:32:10.000,-0.049,74.197,-89.937,-74.197,0.012,-89.983,15.803,89.983,-89.988,-0.563862,0.426510,-0.426522,0.564117,0.000000,-0.052979,-0.000024,0.052979,-90.000,-0.026,111.318,-0.682894,0.516546,-0.516562
25 Jul 2022 10:32:20.000,-0.048,73.667,-89.939,-73.667,0.011,-89.983,16.333,89.983,-89.989,-0.565829,0.423896,-0.423912,0.566082,0.000000,-0.052979,-0.000030,0.052979,-90.000,-0.032,111.045,-0.686395,0.514219,-0.514239
25 Jul 2022 10:32:30.000,-0.046,73.137,-89.940,-73.137,0.011,-89.983,16.863,89.983,-89.989,-0.567784,0.421272,-0.421293,0.568035,0.000000,-0.052979,-0.000035,0.052979,-90.000,-0.038,110.773,-0.689891,0.511871,-0.511896
25 Jul 2022 10:32:40.000,-0.045,72.607,-89.942,-72.607,0.010,-89.983,17.393,89.983,-89.990,-0.569727,0.418640,-0.418666,0.569975,0.000000,-0.052979,-0.000040,0.052979,-90.000,-0.043,110.503,-0.693383,0.509504,-0.509535
25 Jul 2022 10:32:50.000,-0.045,72.077,-89.943,-72.077,0.010,-89.982,17.923,89.982,-89.990,-0.571658,0.415998,-0.416029,0.571903,0.000000,-0.052979,-0.000043,0.052979,-90.000,-0.047,110.234,-0.696870,0.507116,-0.507154
25 Jul 2022 10:33:00.000,-0.044,71.548,-89.944,-71.548,0.009,-89.982,18.452,89.982,-89.991,-0.573577,0.413347,-0.413384,0.573818,0.000000,-0.052979,-0.000046,0.052979,-90.000,-0.050,109.966,-0.700353,0.504708,-0.504753
25 Jul 2022 10:33:10.000,-0.043,71.018,-89.946,-71.018,0.008,-89.982,18.982,89.982,-89.992,-0.575483,0.410688,-0.410730,0.575721,0.000000,-0.052979,-0.000048,0.052979,-90.000,-0.052,109.700,-0.703830,0.502281,-0.502333
25 Jul 2022 10:33:20.000,-0.042,70.488,-89.947,-70.488,0.008,-89.982,19.512,89.982,-89.992,-0.577378,0.408019,-0.408068,0.577612,0.000000,-0.052979,-0.000049,0.052979,-90.000,-0.053,109.434,-0.707301,0.499833,-0.499892
25 Jul 2022 10:33:30.000,-0.042,69.958,-89.948,-69.958,0.007,-89.982,20.042,89.982,-89.993,-0.579260,0.405342,-0.405396,0.579491,0.000000,-0.052979,-0.000049,0.052979,-90.000,-0.054,109.171,-0.710767,0.497365,-0.497432
25 Jul 2022 10:33:40.000,-0.041,69.429,-89.949,-69.429,0.006,-89.982,20.571,89.982,-89.994,-0.581130,0.402656,-0.402716,0.581357,-0.000000,-0.052979,-0.000049,0.052979,-90.000,-0.053,108.908,-0.714227,0.494877,-0.494951
25 Jul 2022 10:33:50.000,-0.041,68.899,-89.950,-68.899,0.006,-89.982,21.101,89.982,-89.994,-0.582987,0.399961,-0.400028,0.583210,-0.000000,-0.052979,-0.000048,0.052979,-90.000,-0.052,108.647,-0.717681,0.492369,-0.492450
25 Jul 2022 10:34:00.000,-0.040,68.369,-89.951,-68.369,0.005,-89.982,21.631,89.982,-89.995,-0.584832,0.397258,-0.397331,0.585052,-0.000000,-0.052979,-0.000047,0.052979,-90.000,-0.051,108.387,-0.721128,0.489840,-0.489929
