"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
25 Jul 2022 19:57:00.000,-1757.611312,-320.915224,-4.142794,0.299742,-1.625045,-0.001280
25 Jul 2022 19:57:10.000,-1754.538749,-337.151749,-4.155415,0.314766,-1.622237,-0.001244
25 Jul 2022 19:57:20.000,-1751.316070,-353.359499,-4.167681,0.329765,-1.619290,-0.001209
25 Jul 2022 19:57:30.000,-1747.943530,-369.537083,-4.179593,0.344738,-1.616204,-0.001174
25 Jul 2022 19:57:40.000,-1744.421398,-385.683109,-4.191150,0.359684,-1.612978,-0.001138
25 Jul 2022 19:57:50.000,-1740.749957,-401.796183,-4.202348,0.374600,-1.609613,-0.001102
25 Jul 2022 19:58:00.000,-1736.929503,-417.874912,-4.213181,0.389486,-1.606109,-0.001065
25 Jul 2022 19:58:10.000,-1732.960350,-433.917902,-4.223639,0.404339,-1.602466,-0.001027
25 Jul 2022 19:58:20.000,-1728.842830,-449.923762,-4.233711,0.419159,-1.598683,-0.000987
25 Jul 2022 19:58:30.000,-1724.577291,-465.891102,-4.243383,0.433943,-1.594762,-0.000947
25 Jul 2022 19:58:40.000,-1720.164099,-481.818536,-4.252638,0.448689,-1.590702,-0.000904
25 Jul 2022 19:58:50.000,-1715.603638,-497.704684,-4.261461,0.463396,-1.586505,-0.000860
25 Jul 2022 19:59:00.000,-1710.896308,-513.548172,-4.269835,0.478063,-1.582170,-0.000814
25 Jul 2022 19:59:10.000,-1706.042528,-529.347635,-4.277744,0.492686,-1.577700,-0.000767
25 Jul 2022 19:59:20.000,-1701.042726,-545.101713,-4.285174,0.507266,-1.573094,-0.000719
25 Jul 2022 19:59:30.000,-1695.897349,-560.809059,-4.292113,0.521802,-1.568353,-0.000669
25 Jul 2022 19:59:40.000,-1690.606850,-576.468330,-4.298552,0.536290,-1.563479,-0.000619
25 Jul 2022 19:59:50.000,-1685.171696,-592.078193,-4.304483,0.550732,-1.558472,-0.000568
25 Jul 2022 20:00:00.000,-1679.592363,-607.637322,-4.309904,0.565126,-1.553332,-0.000516
25 Jul 2022 20:00:10.000,-1673.869334,-623.144398,-4.314812,0.579471,-1.548061,-0.000465
25 Jul 2022 20:00:20.000,-1668.003103,-638.598107,-4.319209,0.593767,-1.542659,-0.000414
25 Jul 2022 20:00:30.000,-1661.994169,-653.997140,-4.323095,0.608012,-1.537126,-0.000363
25 Jul 2022 20:00:40.000,-1655.843042,-669.340193,-4.326473,0.622205,-1.531463,-0.000313
25 Jul 2022 20:00:50.000,-1649.550238,-684.625965,-4.329346,0.636347,-1.525670,-0.000262
25 Jul 2022 20:01:00.000,-1643.116285,-699.853158,-4.331717,0.650435,-1.519747,-0.000212
25 Jul 2022 20:01:10.000,-1636.541715,-715.020479,-4.333587,0.664470,-1.513695,-0.000162
25 Jul 2022 20:01:20.000,-1629.827074,-730.126636,-4.334961,0.678449,-1.507515,-0.000113
25 Jul 2022 20:01:30.000,-1622.972915,-745.170341,-4.335840,0.692373,-1.501205,-0.000063
25 Jul 2022 20:01:40.000,-1615.979801,-760.150308,-4.336227,0.706240,-1.494767,-0.000014
25 Jul 2022 20:01:50.000,-1608.848306,-775.065254,-4.336126,0.720049,-1.488201,0.000034
25 Jul 2022 20:02:00.000,-1601.579015,-789.913899,-4.335542,0.733799,-1.481507,0.000082
25 Jul 2022 20:02:10.000,-1594.172522,-804.694963,-4.334481,0.747489,-1.474685,0.000130
25 Jul 2022 20:02:20.000,-1586.629437,-819.407172,-4.332952,0.761118,-1.467736,0.000176
25 Jul 2022 20:02:30.000,-1578.950378,-834.049252,-4.330963,0.774684,-1.460659,0.000221
25 Jul 2022 20:02:40.000,-1571.135980,-848.619931,-4.328527,0.788185,-1.453456,0.000266
25 Jul 2022 20:02:50.000,-1563.186892,-863.117944,-4.325654,0.801621,-1.446126,0.000309
25 Jul 2022 20:03:00.000,-1555.103775,-877.542025,-4.322357,0.814991,-1.438670,0.000350
25 Jul 2022 20:03:10.000,-1546.887310,-891.890919,-4.318648,0.828291,-1.431088,0.000391
25 Jul 2022 20:03:20.000,-1538.538191,-906.163372,-4.314539,0.841521,-1.423382,0.000431
25 Jul 2022 20:03:30.000,-1530.057128,-920.358141,-4.310039,0.854679,-1.415551,0.000469
25 Jul 2022 20:03:40.000,-1521.444847,-934.473989,-4.305157,0.867764,-1.407598,0.000507
25 Jul 2022 20:03:50.000,-1512.702089,-948.509690,-4.299899,0.880775,-1.399522,0.000545
25 Jul 2022 20:04:00.000,-1503.829608,-962.464027,-4.294268,0.893709,-1.391325,0.000582
25 Jul 2022 20:04:10.000,-1494.828171,-976.335793,-4.288267,0.906566,-1.383008,0.000619
25 Jul 2022 20:04:20.000,-1485.698557,-990.123794,-4.281896,0.919344,-1.374572,0.000656
25 Jul 2022 20:04:30.000,-1476.441555,-1003.826842,-4.275154,0.932043,-1.366018,0.000693
25 Jul 2022 20:04:40.000,-1467.057964,-1017.443763,-4.268039,0.944662,-1.357347,0.000730
25 Jul 2022 20:04:50.000,-1457.548591,-1030.973388,-4.260551,0.957199,-1.348559,0.000768
25 Jul 2022 20:05:00.000,-1447.914251,-1044.414556,-4.252687,0.969655,-1.339656,0.000805
25 Jul 2022 20:05:10.000,-1438.155769,-1057.766115,-4.244448,0.982028,-1.330637,0.000843
25 Jul 2022 20:05:20.000,-1428.273979,-1071.026917,-4.235833,0.994316,-1.321504,0.000880
25 Jul 2022 20:05:30.000,-1418.269723,-1084.195819,-4.226845,1.006520,-1.312257,0.000917
25 Jul 2022 20:05:40.000,-1408.143856,-1097.271683,-4.217487,1.018638,-1.302897,0.000954
25 Jul 2022 20:05:50.000,-1397.897244,-1110.253378,-4.207764,1.030669,-1.293423,0.000990
25 Jul 2022 20:06:00.000,-1387.530767,-1123.139777,-4.197680,1.042611,-1.283838,0.001026
25 Jul 2022 20:06:10.000,-1377.045318,-1135.929762,-4.187242,1.054463,-1.274141,0.001061
25 Jul 2022 20:06:20.000,-1366.441805,-1148.622222,-4.176455,1.066224,-1.264333,0.001096
25 Jul 2022 20:06:30.000,-1355.721150,-1161.216056,-4.165327,1.077891,-1.254416,0.001130
25 Jul 2022 20:06:40.000,-1344.884291,-1173.710174,-4.153863,1.089465,-1.244390,0.001163
25 Jul 2022 20:06:50.000,-1333.932178,-1186.103501,-4.142070,1.100942,-1.234258,0.001196
25 Jul 2022 20:07:00.000,-1322.865774,-1198.394974,-4.129952,1.112323,-1.224020,0.001228
25 Jul 2022 20:07:10.000,-1311.686054,-1210.583545,-4.117515,1.123605,-1.213678,0.001260
25 Jul 2022 20:07:20.000,-1300.393997,-1222.668183,-4.104761,1.134790,-1.203233,0.001291
25 Jul 2022 20:07:30.000,-1288.990593,-1234.647868,-4.091693,1.145875,-1.192687,0.001322
25 Jul 2022 20:07:40.000,-1277.476836,-1246.521596,-4.078313,1.156860,-1.182042,0.001354
25 Jul 2022 20:07:50.000,-1265.853721,-1258.288374,-4.064622,1.167746,-1.171298,0.001385
25 Jul 2022 20:08:00.000,-1254.122247,-1269.947221,-4.050618,1.178532,-1.160456,0.001416
25 Jul 2022 20:08:10.000,-1242.283414,-1281.497162,-4.036300,1.189218,-1.149517,0.001448
25 Jul 2022 20:08:20.000,-1230.338226,-1292.937231,-4.021665,1.199803,-1.138481,0.001480
25 Jul 2022 20:08:30.000,-1218.287689,-1304.266464,-4.006707,1.210288,-1.127350,0.001512
25 Jul 2022 20:08:40.000,-1206.132811,-1315.483904,-3.991423,1.220671,-1.116122,0.001545
25 Jul 2022 20:08:50.000,-1193.874611,-1326.588593,-3.975806,1.230952,-1.104800,0.001579
25 Jul 2022 20:09:00.000,-1181.514113,-1337.579580,-3.959849,1.241130,-1.093382,0.001613
25 Jul 2022 20:09:10.000,-1169.052352,-1348.455916,-3.943546,1.251204,-1.081869,0.001648
25 Jul 2022 20:09:20.000,-1156.490376,-1359.216655,-3.926892,1.261173,-1.070263,0.001683
25 Jul 2022 20:09:30.000,-1143.829245,-1369.860861,-3.909882,1.271035,-1.058563,0.001719
25 Jul 2022 20:09:40.000,-1131.070034,-1380.387606,-3.892513,1.280789,-1.046771,0.001755
25 Jul 2022 20:09:50.000,-1118.213831,-1390.795971,-3.874782,1.290433,-1.034887,0.001791
25 Jul 2022 20:10:00.000,-1105.261739,-1401.085052,-3.856692,1.299967,-1.022914,0.001827
25 Jul 2022 20:10:10.000,-1092.214869,-1411.253958,-3.838244,1.309388,-1.010853,0.001863
25 Jul 2022 20:10:20.000,-1079.074345,-1421.301813,-3.819443,1.318697,-0.998704,0.001898
25 Jul 2022 20:10:30.000,-1065.841300,-1431.227757,-3.800295,1.327893,-0.986471,0.001932
25 Jul 2022 20:10:40.000,-1052.516871,-1441.030944,-3.780808,1.336974,-0.974153,0.001965
25 Jul 2022 20:10:50.000,-1039.102199,-1450.710542,-3.760990,1.345941,-0.961753,0.001998
25 Jul 2022 20:11:00.000,-1025.598433,-1460.265731,-3.740850,1.354793,-0.949271,0.002030
25 Jul 2022 20:11:10.000,-1012.006718,-1469.695702,-3.720394,1.363530,-0.936709,0.002061
25 Jul 2022 20:11:20.000,-998.328209,-1478.999655,-3.699630,1.372152,-0.924068,0.002092
25 Jul 2022 20:11:30.000,-984.564058,-1488.176796,-3.678563,1.380659,-0.911347,0.002122
25 Jul 2022 20:11:40.000,-970.715425,-1497.226338,-3.657196,1.389049,-0.898548,0.002152
25 Jul 2022 20:11:50.000,-956.783476,-1506.147500,-3.635531,1.397322,-0.885671,0.002181
25 Jul 2022 20:12:00.000,-942.769382,-1514.939503,-3.613567,1.405477,-0.872717,0.002211
25 Jul 2022 20:12:10.000,-928.674325,-1523.601578,-3.591305,1.413514,-0.859686,0.002241
25 Jul 2022 20:12:20.000,-914.499495,-1532.132961,-3.568741,1.421432,-0.846578,0.002272
25 Jul 2022 20:12:30.000,-900.246096,-1540.532894,-3.545874,1.429228,-0.833396,0.002302
25 Jul 2022 20:12:40.000,-885.915340,-1548.800632,-3.522701,1.436903,-0.820139,0.002333
25 Jul 2022 20:12:50.000,-871.508455,-1556.935440,-3.499221,1.444454,-0.806810,0.002363
25 Jul 2022 20:13:00.000,-857.026675,-1564.936594,-3.475433,1.451881,-0.793409,0.002394
25 Jul 2022 20:13:10.000,-842.471250,-1572.803386,-3.451338,1.459183,-0.779938,0.002425
25 Jul 2022 20:13:20.000,-827.843434,-1580.535123,-3.426940,1.466359,-0.766398,0.002455
25 Jul 2022 20:13:30.000,-813.144494,-1588.131124,-3.402240,1.473408,-0.752791,0.002485
25 Jul 2022 20:13:40.000,-798.375700,-1595.590726,-3.377245,1.480329,-0.739119,0.002514
25 Jul 2022 20:13:50.000,-783.538332,-1602.913282,-3.351961,1.487123,-0.725382,0.002543
25 Jul 2022 20:14:00.000,-768.633672,-1610.098156,-3.326393,1.493788,-0.711583,0.002571
25 Jul 2022 20:14:10.000,-753.663009,-1617.144730,-3.300548,1.500323,-0.697722,0.002598
25 Jul 2022 20:14:20.000,-738.627635,-1624.052397,-3.274432,1.506730,-0.683802,0.002625
25 Jul 2022 20:14:30.000,-723.528847,-1630.820565,-3.248051,1.513006,-0.669822,0.002651
25 Jul 2022 20:14:40.000,-708.367947,-1637.448654,-3.221409,1.519152,-0.655786,0.002677
25 Jul 2022 20:14:50.000,-693.146239,-1643.936095,-3.194511,1.525168,-0.641693,0.002703
25 Jul 2022 20:15:00.000,-677.865031,-1650.282334,-3.167359,1.531052,-0.627546,0.002728
25 Jul 2022 20:15:10.000,-662.525638,-1656.486828,-3.139955,1.536805,-0.613344,0.002753
25 Jul 2022 20:15:20.000,-647.129375,-1662.549044,-3.112301,1.542426,-0.599090,0.002778
25 Jul 2022 20:15:30.000,-631.677566,-1668.468465,-3.084399,1.547914,-0.584785,0.002803
25 Jul 2022 20:15:40.000,-616.171534,-1674.244582,-3.056248,1.553270,-0.570430,0.002827
25 Jul 2022 20:15:50.000,-600.612610,-1679.876900,-3.027850,1.558493,-0.556026,0.002852
25 Jul 2022 20:16:00.000,-585.002126,-1685.364936,-2.999206,1.563582,-0.541574,0.002877
25 Jul 2022 20:16:10.000,-569.341421,-1690.708217,-2.970318,1.568537,-0.527075,0.002901
25 Jul 2022 20:16:20.000,-553.631834,-1695.906282,-2.941188,1.573358,-0.512531,0.002925
25 Jul 2022 20:16:30.000,-537.874713,-1700.958683,-2.911817,1.578044,-0.497942,0.002949
25 Jul 2022 20:16:40.000,-522.071407,-1705.864982,-2.882210,1.582595,-0.483310,0.002972
25 Jul 2022 20:16:50.000,-506.223272,-1710.624752,-2.852369,1.587010,-0.468637,0.002996
25 Jul 2022 20:17:00.000,-490.331665,-1715.237579,-2.822298,1.591289,-0.453922,0.003019
25 Jul 2022 20:17:10.000,-474.397953,-1719.703060,-2.791999,1.595431,-0.439168,0.003041
25 Jul 2022 20:17:20.000,-458.423503,-1724.020807,-2.761477,1.599436,-0.424375,0.003063
25 Jul 2022 20:17:30.000,-442.409689,-1728.190441,-2.730735,1.603304,-0.409546,0.003085
25 Jul 2022 20:17:40.000,-426.357889,-1732.211600,-2.699775,1.607033,-0.394680,0.003107
25 Jul 2022 20:17:50.000,-410.269486,-1736.083932,-2.668600,1.610624,-0.379781,0.003128
25 Jul 2022 20:18:00.000,-394.145864,-1739.807103,-2.637212,1.614077,-0.364848,0.003149
25 Jul 2022 20:18:10.000,-377.988413,-1743.380791,-2.605614,1.617390,-0.349884,0.003170
25 Jul 2022 20:18:20.000,-361.798525,-1746.804686,-2.573806,1.620564,-0.334890,0.003191
25 Jul 2022 20:18:30.000,-345.577593,-1750.078496,-2.541790,1.623599,-0.319867,0.003212
25 Jul 2022 20:18:40.000,-329.327013,-1753.201941,-2.509568,1.626494,-0.304817,0.003233
25 Jul 2022 20:18:50.000,-313.048184,-1756.174754,-2.477139,1.629249,-0.289741,0.003253
25 Jul 2022 20:19:00.000,-296.742503,-1758.996684,-2.444506,1.631864,-0.274641,0.003274
25 Jul 2022 20:19:10.000,-280.411371,-1761.667490,-2.411668,1.634339,-0.259517,0.003294
25 Jul 2022 20:19:20.000,-264.056188,-1764.186945,-2.378628,1.636674,-0.244371,0.003314
25 Jul 2022 20:19:30.000,-247.678359,-1766.554836,-2.345385,1.638869,-0.229204,0.003334
25 Jul 2022 20:19:40.000,-231.279286,-1768.770961,-2.311942,1.640923,-0.214018,0.003354
25 Jul 2022 20:19:50.000,-214.860374,-1770.835129,-2.278301,1.642836,-0.198813,0.003374
25 Jul 2022 20:20:00.000,-198.423030,-1772.747163,-2.244463,1.644609,-0.183591,0.003394
25 Jul 2022 20:20:10.000,-181.968663,-1774.506898,-2.210430,1.646241,-0.168353,0.003413
25 Jul 2022 20:20:20.000,-165.498683,-1776.114180,-2.176205,1.647732,-0.153101,0.003432
25 Jul 2022 20:20:30.000,-149.014502,-1777.568868,-2.141792,1.649081,-0.137835,0.003451
25 Jul 2022 20:20:40.000,-132.517534,-1778.870834,-2.107192,1.650289,-0.122557,0.003469
25 Jul 2022 20:20:50.000,-116.009196,-1780.019963,-2.072408,1.651355,-0.107268,0.003487
25 Jul 2022 20:21:00.000,-99.490905,-1781.016153,-2.037445,1.652279,-0.091969,0.003505
25 Jul 2022 20:21:10.000,-82.964082,-1781.859316,-2.002305,1.653062,-0.076662,0.003523
25 Jul 2022 20:21:20.000,-66.430148,-1782.549379,-1.966992,1.653702,-0.061349,0.003540
25 Jul 2022 20:21:30.000,-49.890523,-1783.086281,-1.931509,1.654199,-0.046031,0.003557
25 Jul 2022 20:21:40.000,-33.346632,-1783.469977,-1.895860,1.654555,-0.030708,0.003573
25 Jul 2022 20:21:50.000,-16.799896,-1783.700435,-1.860049,1.654768,-0.015383,0.003589
25 Jul 2022 20:22:00.000,-0.251738,-1783.777638,-1.824079,1.654840,-0.000057,0.003605
25 Jul 2022 20:22:10.000,16.296420,-1783.701582,-1.787953,1.654768,0.015268,0.003620
25 Jul 2022 20:22:20.000,32.843157,-1783.472277,-1.751677,1.654555,0.030592,0.003635
25 Jul 2022 20:22:30.000,49.387053,-1783.089746,-1.715253,1.654200,0.045913,0.003650
25 Jul 2022 20:22:40.000,65.926688,-1782.554023,-1.678686,1.653703,0.061230,0.003664
25 Jul 2022 20:22:50.000,82.460643,-1781.865159,-1.641980,1.653064,0.076542,0.003677
25 Jul 2022 20:23:00.000,98.987500,-1781.023213,-1.605140,1.652284,0.091846,0.003691
25 Jul 2022 20:23:10.000,115.505842,-1780.028259,-1.568169,1.651361,0.107143,0.003703
25 Jul 2022 20:23:20.000,132.014253,-1778.880383,-1.531072,1.650297,0.122431,0.003716
25 Jul 2022 20:23:30.000,148.511315,-1777.579683,-1.493854,1.649092,0.137708,0.003728
25 Jul 2022 20:23:40.000,164.995614,-1776.126270,-1.456518,1.647745,0.152973,0.003739
25 Jul 2022 20:23:50.000,181.465734,-1774.520267,-1.419069,1.646256,0.168225,0.003750
25 Jul 2022 20:24:00.000,197.920261,-1772.761813,-1.381512,1.644626,0.183463,0.003761
25 Jul 2022 20:24:10.000,214.357782,-1770.851056,-1.343850,1.642855,0.198685,0.003771
25 Jul 2022 20:24:20.000,230.776884,-1768.788161,-1.306089,1.640942,0.213891,0.003781
25 Jul 2022 20:24:30.000,247.176157,-1766.573302,-1.268234,1.638889,0.229078,0.003790
25 Jul 2022 20:24:40.000,263.554191,-1764.206670,-1.230289,1.636695,0.244245,0.003799
25 Jul 2022 20:24:50.000,279.909579,-1761.688466,-1.192260,1.634360,0.259392,0.003807
25 Jul 2022 20:25:00.000,296.240915,-1759.018908,-1.154151,1.631884,0.274516,0.003815
25 Jul 2022 20:25:10.000,312.546793,-1756.198222,-1.115968,1.629268,0.289617,0.003822
25 Jul 2022 20:25:20.000,328.825812,-1753.226650,-1.077717,1.626512,0.304693,0.003828
25 Jul 2022 20:25:30.000,345.076568,-1750.104450,-1.039402,1.623616,0.319743,0.003835
25 Jul 2022 20:25:40.000,361.297665,-1746.831889,-1.001028,1.620580,0.334765,0.003840
25 Jul 2022 20:25:50.000,377.487703,-1743.409250,-0.962600,1.617404,0.349758,0.003845
25 Jul 2022 20:26:00.000,393.645288,-1739.836832,-0.924122,1.614089,0.364721,0.003850
25 Jul 2022 20:26:10.000,409.769029,-1736.114946,-0.885597,1.610636,0.379651,0.003855
25 Jul 2022 20:26:20.000,425.857538,-1732.243918,-0.847029,1.607043,0.394549,0.003859
25 Jul 2022 20:26:30.000,441.909430,-1728.224089,-0.808421,1.603312,0.409411,0.003863
25 Jul 2022 20:26:40.000,457.923326,-1724.055812,-0.769777,1.599444,0.424238,0.003866
25 Jul 2022 20:26:50.000,473.897850,-1719.739456,-0.731100,1.595438,0.439027,0.003869
25 Jul 2022 20:27:00.000,489.831634,-1715.275402,-0.692392,1.591296,0.453777,0.003872
25 Jul 2022 20:27:10.000,505.723312,-1710.664041,-0.653659,1.587017,0.468488,0.003875
25 Jul 2022 20:27:20.000,521.571525,-1705.905781,-0.614904,1.582603,0.483157,0.003876
25 Jul 2022 20:27:30.000,537.374917,-1701.001037,-0.576132,1.578053,0.497784,0.003878
25 Jul 2022 20:27:40.000,553.132138,-1695.950238,-0.537350,1.573369,0.512368,0.003879
25 Jul 2022 20:27:50.000,568.841841,-1690.753823,-0.498562,1.568550,0.526907,0.003879
25 Jul 2022 20:28:00.000,584.502683,-1685.412244,-0.459776,1.563597,0.541401,0.003878
25 Jul 2022 20:28:10.000,600.113327,-1679.925961,-0.420998,1.558510,0.555848,0.003877
25 Jul 2022 20:28:20.000,615.672435,-1674.295449,-0.382234,1.553290,0.570247,0.003876
25 Jul 2022 20:28:30.000,631.178677,-1668.521194,-0.343488,1.547937,0.584596,0.003873
25 Jul 2022 20:28:40.000,646.630726,-1662.603694,-0.304766,1.542451,0.598895,0.003871
25 Jul 2022 20:28:50.000,662.027257,-1656.543458,-0.266069,1.536833,0.613143,0.003868
25 Jul 2022 20:29:00.000,677.366955,-1650.341009,-0.227399,1.531084,0.627338,0.003866
25 Jul 2022 20:29:10.000,692.648505,-1643.996880,-0.188755,1.525204,0.641479,0.003863
25 Jul 2022 20:29:20.000,707.870601,-1637.511617,-0.150137,1.519193,0.655565,0.003861
25 Jul 2022 20:29:30.000,723.031940,-1630.885775,-0.111540,1.513053,0.669594,0.003859
25 Jul 2022 20:29:40.000,738.131227,-1624.119923,-0.072962,1.506783,0.683567,0.003857
25 Jul 2022 20:29:50.000,753.167170,-1617.214638,-0.034397,1.500384,0.697481,0.003856
25 Jul 2022 20:30:00.000,768.138484,-1610.170507,0.004160,1.493857,0.711335,0.003855
25 Jul 2022 20:30:10.000,783.043887,-1602.988131,0.042713,1.487202,0.725130,0.003855
25 Jul 2022 20:30:20.000,797.882102,-1595.668120,0.081266,1.480420,0.738862,0.003855
25 Jul 2022 20:30:30.000,812.651855,-1588.211094,0.119821,1.473510,0.752532,0.003856
25 Jul 2022 20:30:40.000,827.351877,-1580.617688,0.158379,1.466473,0.766138,0.003856
25 Jul 2022 20:30:50.000,841.980903,-1572.888548,0.196942,1.459311,0.779679,0.003856
25 Jul 2022 20:31:00.000,856.537672,-1565.024334,0.235506,1.452022,0.793153,0.003856
25 Jul 2022 20:31:10.000,871.020929,-1557.025719,0.274069,1.444608,0.806559,0.003856
25 Jul 2022 20:31:20.000,885.429424,-1548.893393,0.312627,1.437070,0.819895,0.003855
25 Jul 2022 20:31:30.000,899.761915,-1540.628055,0.351175,1.429408,0.833161,0.003854
25 Jul 2022 20:31:40.000,914.017166,-1532.230421,0.389707,1.421622,0.846354,0.003852
25 Jul 2022 20:31:50.000,928.193949,-1523.701220,0.428218,1.413714,0.859474,0.003850
25 Jul 2022 20:32:00.000,942.291046,-1515.041193,0.466701,1.405685,0.872519,0.003847
25 Jul 2022 20:32:10.000,956.307246,-1506.251093,0.505153,1.397535,0.885488,0.003843
25 Jul 2022 20:32:20.000,970.241347,-1497.331684,0.543567,1.389265,0.898381,0.003839
25 Jul 2022 20:32:30.000,984.092157,-1488.283742,0.581940,1.380877,0.911195,0.003835
25 Jul 2022 20:32:40.000,997.858490,-1479.108053,0.620268,1.372370,0.923930,0.003831
25 Jul 2022 20:32:50.000,1011.539170,-1469.805413,0.658549,1.363746,0.936585,0.003826
25 Jul 2022 20:33:00.000,1025.133029,-1460.376629,0.696781,1.355006,0.949159,0.003821
25 Jul 2022 20:33:10.000,1038.638907,-1450.822516,0.734961,1.346150,0.961650,0.003815
25 Jul 2022 20:33:20.000,1052.055651,-1441.143901,0.773089,1.337180,0.974059,0.003810
25 Jul 2022 20:33:30.000,1065.382117,-1431.341621,0.811164,1.328095,0.986383,0.003805
25 Jul 2022 20:33:40.000,1078.617170,-1421.416522,0.849182,1.318897,0.998622,0.003799
25 Jul 2022 20:33:50.000,1091.759681,-1411.369462,0.887144,1.309587,1.010775,0.003793
25 Jul 2022 20:34:00.000,1104.808532,-1401.201306,0.925046,1.300165,1.022841,0.003787
25 Jul 2022 20:34:10.000,1117.762613,-1390.912928,0.962888,1.290633,1.034819,0.003781
25 Jul 2022 20:34:20.000,1130.620820,-1380.505214,1.000666,1.280991,1.046709,0.003775
25 Jul 2022 20:34:30.000,1143.382060,-1369.979056,1.038378,1.271239,1.058508,0.003768
25 Jul 2022 20:34:40.000,1156.045247,-1359.335353,1.076020,1.261380,1.070217,0.003761
25 Jul 2022 20:34:50.000,1168.609301,-1348.575016,1.113588,1.251413,1.081835,0.003753
25 Jul 2022 20:35:00.000,1181.073148,-1337.698962,1.151081,1.241339,1.093360,0.003745
25 Jul 2022 20:35:10.000,1193.435725,-1326.708117,1.188493,1.231159,1.104793,0.003737
25 Jul 2022 20:35:20.000,1205.695969,-1315.603416,1.225821,1.220873,1.116131,0.003728
25 Jul 2022 20:35:30.000,1217.852829,-1304.385807,1.263061,1.210482,1.127375,0.003719
25 Jul 2022 20:35:40.000,1229.905257,-1293.056246,1.300209,1.199987,1.138522,0.003710
25 Jul 2022 20:35:50.000,1241.852215,-1281.615700,1.337261,1.189388,1.149571,0.003700
25 Jul 2022 20:36:00.000,1253.692670,-1270.065151,1.374213,1.178686,1.160522,0.003690
25 Jul 2022 20:36:10.000,1265.425601,-1258.405589,1.411062,1.167883,1.171373,0.003680
25 Jul 2022 20:36:20.000,1277.049995,-1246.638019,1.447803,1.156979,1.182124,0.003669
25 Jul 2022 20:36:30.000,1288.564851,-1234.763455,1.484431,1.145975,1.192772,0.003657
25 Jul 2022 20:36:40.000,1299.969177,-1222.782924,1.520943,1.134873,1.203317,0.003645
25 Jul 2022 20:36:50.000,1311.261994,-1210.697462,1.557334,1.123674,1.213758,0.003633
25 Jul 2022 20:37:00.000,1322.442337,-1198.508115,1.593599,1.112379,1.224094,0.003620
25 Jul 2022 20:37:10.000,1333.509249,-1186.215937,1.629733,1.100988,1.234324,0.003607
25 Jul 2022 20:37:20.000,1344.461786,-1173.821991,1.665731,1.089504,1.244447,0.003593
25 Jul 2022 20:37:30.000,1355.299016,-1161.327345,1.701588,1.077927,1.254464,0.003578
25 Jul 2022 20:37:40.000,1366.020016,-1148.733078,1.737298,1.066258,1.264372,0.003563
25 Jul 2022 20:37:50.000,1376.623874,-1136.040274,1.772856,1.054499,1.274171,0.003548
